law_code	law_name	chapter	article_number	text
aeename_pishfroosh_sakhteman	آیین نامۀ اجرایی قانون پیش فروش ساختمان		11	ماده 11- در اجرای ماده (12) قانون، مهندس ناظر مکلف است ظرف یک ماه از تاریخ دریافت تقاضای کتبی هریک از طرفین، پس از بازدید محل و تطبیق وضعیت موجود با پروانه ساخت، گزارش پیشرفت کار و درصد اقدامات انجام شده را به متقاضی اعلام کند. تقاض-ا و گزارش یاد شده باید در دو نسخه تهیه و حسب مورد نسخه دوم به امضای مهندس ناظر یا متقاضی برسد. چنانچه حسب گزارش مهندس ناظر، عملیات ساختمانی متناسب با قرارداد، پیشرفت نداشته باشد پیشخریدار میتواند پرداخت اقساط را منوط به ارایه تأییدیه مهندس ناظر مبنی بر تحقق پیشرفت از سوی پیشفروشنده نماید.
aeename_pishfroosh_sakhteman	آیین نامۀ اجرایی قانون پیش فروش ساختمان		12	ماده 12- پیشفروشنده باید مسئولیت خود را برای جبران خسارتهای ناشی از عیب بنا و تجهیزات آن و زیانهای ناشی از عدم رعایت ضوابط قانون و سایر قوانین مربوط در مقابل پیشخریدار و اشخاص ثالث بیمه نماید. حداقل مدت بیمهنامه، تاریخ تحویل ساختمان و حداکثر آن مطابق توافق پیشفروشنده و پیشخریدار تعیین خواهد شد.
aeename_pishfroosh_sakhteman	آیین نامۀ اجرایی قانون پیش فروش ساختمان		13	ماده 13- در مواردی که پیشخریدار حق فسخ دارد میتواند با تنظیم اظهارنامه کتبی و ابلاغ آن از طریق دفتر اسناد رسمی تنظیمکننده قرارداد یا طرق مقتضی دیگر اعلام فسخ نماید. در صورت بروز اختلاف، مطابق ماده (20) قانون و سایر مقررات مربوط اقدام خواهد شد.
aeename_pishfroosh_sakhteman	آیین نامۀ اجرایی قانون پیش فروش ساختمان		14	ماده 14- پیشفروشنده تنها در صورت اخذ رضایت همه پیشخریداران یا قائممقام قانونی آنان میتواند تمام یا بخشی از حقوق و تعهداتش را به دیگری واگذار کند. پیشخریدار باید برای واگذاری حقوق و تعهدات خود رضایت پیشفروشنده را اخذ نماید والّا مسئول پرداخت بها یا عوض قرارداد خواهد بود. رضایت مذکور در مواد (17) و (18) قانون باید کتبی و با گواهی دفتر اسناد رسمی باشد.
aeename_pishfroosh_sakhteman	آیین نامۀ اجرایی قانون پیش فروش ساختمان		15	ماده 15- در صورت انجام کامل تعهدات از سوی پیشخریدار (مستند به قبوض اقساطی موضوع بند (6) ماده (2) و یا تودیع آن در صندوق ثبت یا دادگستری)، اگر پیشفروشنده تا زمان انقضای مدت قرارداد موفق به تکمیل پروژه نگردد، چنانچه با تأیید مهندس ناظر ساختمان، کمتر از ده درصد عملیات ساختمانی باقی مانده باشد و پیشخریدار با قبول تکمیل باقی قرارداد درخواست تنظیم سند قطعی نماید، تنظیم سند به نسبت قدرالسهم او بلامانع میباشد. در این حالت پیشخریدار با پرداخت هزینههای مربوط و حقوق دولتی که برعهده پیشفروشنده است میتواند با جلب نظر هیأتداوران موضوع ماده (20) قانون از محل وجوه مندرج در ماده (11) قانون تأمین و استیفا نماید. تبصره - تنظیم سند قطعی به نحو مفروز تنها در صورت وجود صورتمجلس تفکیکی موردی امکانپذیر خواهد بود.
aeename_pishfroosh_sakhteman	آیین نامۀ اجرایی قانون پیش فروش ساختمان		16	ماده 16- تنظیم قرارداد پیشفروش از طرف مستأجر یا سرمایهگذار و واگذاری حقوق و تعهدات پیشفروشنده و پیشخریدار، منوط به ارسال خلاصه آن به واحد ثبتی محل و درج مراتب در حاشیه یا ظهر سند اجاره یا قرارداد پیشفروش میباشد.
aeename_pishfroosh_sakhteman	آیین نامۀ اجرایی قانون پیش فروش ساختمان		17	ماده 17- امضای مهندس ناظر مبنی بر پایان عملیات پی ساختمان و نیز تأیید موضوع مواد (13) و (14) قانون باید توسط دفتر اسناد رسمی گواهی گردد.
aeename_pishfroosh_sakhteman	آیین نامۀ اجرایی قانون پیش فروش ساختمان		18	ماده 18- اقدام به پیشفروش ساختمان بدون تنظیم سند رسمی ممنوع است و با مرتکب طبق مواد (23) و (24) قانون رفتار خواهد شد.
aeename_pishfroosh_sakhteman	آیین نامۀ اجرایی قانون پیش فروش ساختمان		19	ماده 19- وزارت راه و شهرسازی مرجع صدور مجوز انتشار آگهی پیشفروش میباشد. صدور مجوز انتشار آگهی بر اساس دستورالعملی است که ظرف یک ماه پس از ابلاغ این آییننامه توسط وزارت یاد شده تهیه خواهد شد.
aeename_pishfroosh_sakhteman	آیین نامۀ اجرایی قانون پیش فروش ساختمان		20	ماده 20- رسانههای جمعی جهت انتشار آگهی پیشفروش ساختمان مکلفند مجوز انتشار مربوط را از درخواستکننده آگهی مطالبه کنند و شماره، مشخصات و اطلاعات مندرج در مجوز و مرجع صادرکننده مجوز را در متن آگهی قید نمایند والّا طبق ماده (21) قانون اقدام خواهد شد.
aeename_pishfroosh_sakhteman	آیین نامۀ اجرایی قانون پیش فروش ساختمان		21	ماده 21- وزارتخانههای راه و شهرسازی، دادگستری و فرهنگ و ارشاد اسلامی موظفند با همکاری سازمانهای صدا و سیمای جمهوری اسلامی ایران و ثبت اسناد و املاک کشور بهمنظور آشنایی و آگاهی مردم از مقررات و الزامات قانون و آییننامه و نحوه اجرای آنها به نحو مقتضی اطلاعرسانی نمایند.
aeename_pishfroosh_sakhteman	آیین نامۀ اجرایی قانون پیش فروش ساختمان		22	ماده 22- مأخذ محاسبه حقالثبت موضوع ماده (5) قانون، ماده (1) قانون وصول برخی از درآمدهای دولت و مصرف آن در موارد معین - مصوب 1373 - با اصلاحات بعدی میباشد.
