law_code	law_name	article_number	text
Building	قانون پیش فروش ساختمان	11	ماده 11- در پیش‌فروش ساختمان نحوه پرداخت اقساط بهای مورد قرارداد، توافق طرفین خواهد بود، ولی حداقل ده درصد (‌10 %) از بها همزمان با تنظیم سند قطعی قابل ‌وصول خواهد بود و طرفین نمی‌توانند برخلاف آن توافق کنند.
Building	قانون پیش فروش ساختمان	12	ماده 12- درصورتی که عملیات ساختمانی متناسب با مفاد قرارداد پیشرفت‌ نداشته باشد، پیش‌خریدار می‌تواند پرداخت اقساط را منوط به ارائه تاییدیه مهندس ناظر مبنی بر تحقق پیشرفت از سوی پیش‌فروشنده نماید و مهندس ناظر مکلف است به تقاضای هریک از طرفین ظرف یک‌ماه گزارش پیشرفت کار را ارائه نماید.
Building	قانون پیش فروش ساختمان	13	ماده 13- پیش‌خریدار به نسبت اقساط پرداختی یا عوض قراردادی، مالک ملک پیش‌فروش‌شده می‌گردد و در پایان مدت قرارداد پیش‌فروش و اتمام ساختمان، با تایید مهندس ناظر در صورتی‌ که تمام اقساط را پرداخت یا عوض‌قراردادی را تحویل داده باشد، با ارائه مدارک مبنی بر ایفای تعهدات، می‌تواند با مراجعه به یکی از دفاتر اسناد رسمی، تنظیم سند رسمی انتقال به نام خود را درخواست نماید. چنانچه پیش‌فروشنده حداکثر ظرف ده روز پس از اعلام دفترخانه از انتقال رسمی مال پیش‌فروش‌شده خودداری نماید، دفترخانه با تصریح مراتب مبادرت به تنظیم سند رسمی به نام پیش‌خریدار یا قائم مقام وی می‌نماید. اداره ثبت اسناد و املاک محل وقوع ملک مکلف است به تقاضای ذی‌نفع نسبت به تفکیک و یا افراز ملک پیش‌فروش‌شده اقدام نماید.
Building	قانون پیش فروش ساختمان	14	ماده 14- درصورت انجام کامل تعهدات از سوی پیش‌خریدار چنانچه پیش‌فروشنده تا زمان انقضای مدت قرارداد موفق به تکمیل پروژه نگردد، با تایید مهندس ناظر ساختمان مبنی بر این‌که صرفا اقدامات جزئی تا تکمیل پروژه باقیمانده است (کمتر از ده درصد «10 %» پیشرفت فیزیکی مانده باشد)، پیش‌خریدار می‌تواند با قبول تکمیل باقی قرارداد به دفتر اسناد رسمی مراجعه نماید و خواستار تنظیم سند رسمی به قدرالسهم خود گردد. حقوق دولتی و هزینه‌هایی که طبق مقررات بر عهده پیش‌فروشنده بوده و توسط پیش‌خریدار پرداخت می‌گردد، مانع از استیفای مبلغ هزینه‌شده از محل ماده (‌11) و غیره نخواهد بود.
Building	قانون پیش فروش ساختمان	15	ماده 15- عرصه و اعیان واحد پیش‌فروش شده و نیز اقساط و وجوه وصول و یا تعهدشده بابت آن، قبل از انتقال رسمی واحد پیش‌فروش‌شده به پیش‌خریدار قابل توقیف و تامین به نفع پیش‌فروشنده یا طلبکار او نیست.
Building	قانون پیش فروش ساختمان	16	ماده 16- درصورت عدم پرداخت اقساط بها یا عوض قراردادی در مواعد مقرر، پیش‌فروشنده باید مراتب را کتبا به دفترخانه تنظیم‌کننده سند اعلام کند. دفترخانه مکلف است ظرف مهلت یک هفته به پیش‌خریدار اخطار نماید تا ظرف یک ماه نسبت به پرداخت اقساط معوقه اقدام نماید. در غیر این ‌صورت پیش‌فروشنده حق فسخ قرارداد را خواهد داشت.
Building	قانون پیش فروش ساختمان	17	ماده 17- واگذاری تمام یا بخشی از حقوق و تعهدات پیش‌فروشنده نسبت به واحد پیش‌فروش شده و عرصه آن پس از اخذ رضایت همه پیش‌خریداران یا قائم‌مقام قانونی آنها بلامانع است.
Building	قانون پیش فروش ساختمان	18	ماده 18- درصورت انتقال حقوق و تعهدات پیش‌خریدار نسبت به واحد پیش‌فروش‌شده بدون رضایت پیش‌فروشنده، پیش‌خریدار عهده‌دار پرداخت بها یا عوض قرارداد خواهد بود.
Building	قانون پیش فروش ساختمان	19	ماده 19- پس از انتقال قطعی واحد پیش‌فروش شده و انجام کلیه تعهدات، قرارداد پیش‌فروش از درجه اعتبار ساقط و طرفین ملزم به اعاده آن به دفترخانه می‌باشند. مطبوعات و رسانه‌ها قبل از دریافت مجوز یادشده حق درج و انتشار آگهی پیش‌فروش را ندارند. در غیر این صورت به توقیف به مدت حداکثر دو ماه و جزاء نقدی از ده میلیون (10.000.000)ریال تا یکصد میلیون (100.000.000) ریال و در صورت تکرار به حداکثر مجازات محکوم خواهند شد.
Building	قانون پیش فروش ساختمان	22	ماده 22- شهرداری‌ها مکلفند هنگام صدور پروانه ساختمان برای هر واحد نیز شناسنامه فنی مستقل با ذکر مشخصات کامل و ملحقات و سایر حقوق با شماره مسلسل صادر و به متقاضی تسلیم نمایند.
Building	قانون پیش فروش ساختمان	23	ماده 23- اشخاصی که بدون تنظیم سند رسمی اقدام به پیش‌فروش ساختمان یا بدون اخذ مجوز اقدام به درج یا انتشار آگهی نمایند، به حبس از نود و یک روز تا یک‌سال یا جزاء نقدی به میزان دو تا چهار برابر وجوه و اموال دریافتی محکوم می‌شوند. تبصره - جرائم مذکور در این ماده تعقیب نمی‌شود مگر با شکایت شاکی خصوصی یا وزارت مسکن و شهرسازی و با گذشت شاکی، تعقیب یا اجراء آن موقوف می‌شود.
Building	قانون پیش فروش ساختمان	24	ماده 24- مشاوران املاک باید پس از انجام مذاکرات مقدماتی، طرفین را جهت تنظیم سند رسمی قرارداد پیش‌فروش به یکی از دفاتر اسناد رسمی دلالت نمایند و نمی‌توانند رأساً مبادرت به تنظیم قرارداد پیش‌فروش نمایند. در غیراین‌صورت برای بار اول تا یک‌سال و برای بار دوم تا دو سال تعلیق پروانه کسب و برای بار سوم به ابطال پروانه کسب محکوم می‌شوند.
Building	قانون پیش فروش ساختمان	25	ماده 25- آئین‌نامه اجرائی این قانون ظرف سه ماه از تاریخ تصویب توسط وزارت دادگستری با همکاری وزارت مسکن و شهرسازی و سازمان ثبت اسناد و املاک کشور تهیه و پس از تأیید رئیس قوه قضائیه به تصویب هیأت وزیران خواهد رسید. قانون فوق مشتمل بر بیست و پنج ماده و چهار تبصره در جلسه علنی روز یکشنبه مورخ دوازدهم دی‌ماه یکهزار و سیصد و هشتاد و نه مجلس شورای اسلامی تصویب و در تاریخ 29/10/1389 به تأیید شورای نگهبان رسید.
