law_code	law_name	article_number	text
Building	‌قانون تشکیل دادگاه‌های عمومی و انقلاب	11	ماده 11- رییس شعبه اول دادگاههای عمومی در هر حوزه قضایی، رییس حوزه قضایی است و با تصویب رییس قوه قضاییه میتواند به تعداد لازم معاون داشته باشد.
Building	‌قانون تشکیل دادگاه‌های عمومی و انقلاب	12	ماده 12- در شهرستان؛ رئیس دادگستری؛ رئیس حوزه قضائی و رئیس شعبه اول دادگاه بر دادگاههای ریاست اداری دارد و در مرکز استان رئیس کل دادگستری استان، رئیس کل دادگاهها تجدیدنظر و کیفری استان است و بر کلیه دادگاهها و دادسراها و دادگستریهای حوزه آن استان نظارت و ریاست اداری خواهد داشت. همچنین رئیس دادگستری هر حوزه بر دادسرای آن حوزه نظارت و ریاست اداری دارد.
Building	‌قانون تشکیل دادگاه‌های عمومی و انقلاب	13	ماده 13- برای تأمین کادر قضائی دادسراها، رئیس قوه قضائیه از قضات تحقیق فعلی و دادرسان علیالبدل دادگاهها و سایر قضاتی که مقتضی بداند استفاده خواهد نمود و شعبی از دادگاهها را که با تأسیس دادسرا غیرلازم تشخیص دهد منحل خواهد کرد و حتیالامکان حذف شعب اضافی از آخرین شعب دادگاهها انجام خواهد شد. تبصره 1- گروه شغلی «دادستانها» برابر گروه شغلی «رئیس دادگستری شهرستان» و گروه شغلی «دادستان تهران» برابر گروه شغلی «رئیس کل دادگستری استان تهران» خواهد بود. تبصره 2- گروه شغلی «معاون دادستان و بازپرس» برابر گروه شغلی «رئیس شعبه دادگاه عمومی» و گروه شغلی «دادیار» برابر گروه شغلی «دادرس علیالبدل دادگاه» خواهد بود. تبصره 3- به جز موارد ضروری به تشخیص رئیس قوه قضائیه، رئیس کل دادگستری استان باید حداقل دارای ده سال سابقه کار قضائی، رئیس دادگاه تجدیدنظر حداقل هشت سال و دادستان و رئیس دادگستری شهرستان حداقل شش سال سابقه کار قضائی داشته باشند.
Building	‌قانون تشکیل دادگاه‌های عمومی و انقلاب	14	ماده 14- الف- دادگاههای عمومی حقوقی با حضور رئیس دادگاه و یا دادرس علیالبدل تشکیل میشود و تمام اقدامات و تحقیقات به وسیله رئیس دادگاه یا دادرس علیالبدل وفق قانون آییندادرسی مربوط انجام میگردد و اتخاذ تصمیم قضائی و انشای رأی با قاضی دادگاه است. ب- دادگاههای خانواده حتیالمقدور با حضور مشاور قضائی زن که دارای پایه قضائی است اقدام به رسیدگی نموده و نظر مشورتی آنان قبل از صدور حکم توسط رئیس دادگاه اخذ خواهد شد. ج- (طبق مادۀ 570 قانون آیین دادرسی کیفری مصوب 1392 نسخ شده است) دادگاههای عمومی جزائی و انقلاب با حضور رئیس دادگاه یا دادرس علیالبدل و دادستان یا معاون او یا یکی از دادیاران به تعیین دادستان تشکیل میگردد و فقط به جرائم مندرج در کیفرخواست وفق قانون آیین دادرسی مربوط رسیدگی مینماید وانشای رأی پس از استماع نظریات و مدافعات دادستان یا نماینده او وفق قانون بر عهده قاضی دادگاه است. تبصره 1- (طبق مادۀ 570 قانون آیین دادرسی کیفری مصوب 1392 نسخ شده است) هرگاه دادگاه نقصی در تحقیقات مشاهده نموده یا انجام اقدامی را لازم بداند، خود تکمیل مینماید و نیز میتواند رفع نقص و تکمیل پرونده را با ذکر موارد نقصاز دادسرای مربوط درخواست کند. تبصره 2- (طبق مادۀ 570 قانون آیین دادرسی کیفری مصوب 1392 نسخ شده است) هر گاه تحقیق یا اقدامی در حوزه دادگاه دیگری لازم باشد یا اطلاعاتی از حوزه قضایی آن دادگاه باید جمعآوری شود دادگاه رسیدگیکننده میتواند با اعطاء نیابت قضایی از دادگاه آن حوزه انجام آن تحقیقات و اقدامات یا جمعآوری اطلاعات را بخواهد.
Building	‌قانون تشکیل دادگاه‌های عمومی و انقلاب	15	ماده 15- دادرسان علیالبدل عهدهدار انجام کلیه اموری هستند که از طرف رؤسای دادگاهها در چارچوب قوانین به آنان ارجاع میشود و در غیاب رئیس شعبه دادگاه حسب تعیین رئیس کل دادگاهها شعبه بلامتصدی را تصدی و اداره مینمایند.
Building	‌قانون تشکیل دادگاه‌های عمومی و انقلاب	16	ماده 16- (طبق مادۀ 570 قانون آیین دادرسی کیفری مصوب 1392 در رابطه با امور کیفری نسخ شده است) ترتیب رسیدگی در دادگاهها طبق مقررات مزبور در آیین دادرسی مربوط به دادگاهها خواهد بود.
Building	‌قانون تشکیل دادگاه‌های عمومی و انقلاب	17	ماده 17- (طبق مادۀ 570 قانون آیین دادرسی کیفری مصوب 1392 در رابطه با امور کیفری نسخ شده است) قاضی دادگاه پس از اعلام ختم دادرسی ظرف یک هفته مکلف به انشاء رأی میباشد.
Building	‌قانون تشکیل دادگاه‌های عمومی و انقلاب	18	ماده 18- (طبق مادۀ 570 قانون آیین دادرسی کیفری مصوب 1392 نسخ شده است)
Building	‌قانون تشکیل دادگاه‌های عمومی و انقلاب	20	ماده 20- به منظور تجدیدنظر در آراء دادگاههای عمومی و انقلاب در مرکز هر استان دادگاه تجدیدنظر به تعداد مورد نیاز مرکب از یک نفر رییس و دو عضو مستشار تشکیل میشود. جلسه دادگاه با حضور دو نفر عضو رسمیت یافته پس از رسیدگی ماهوی رأی اکثریت که به وسیله رییس یا عضو مستشار انشاء میشود قطعی و لازمالاجرا خواهد بود. تبصره 1- (طبق مادۀ 570 قانون آیین دادرسی کیفری مصوب 1392 نسخ شده است) رسیدگی به جرائمی که مجازات قانونی آنها قصاص عضو یا قصاص نفس یا اعدام یا رجم یا صلب و یا حبس ابد باشد و نیز رسیدگی به جرائم مطبوعاتی و سیاسی ابتدائاً در دادگاه تجدیدنظر استان به عمل خواهد آمد و در این مورد، دادگاه مذکور«دادگاه کیفری استان» نامیده میشود. دادگاه کیفری استان برای رسیدگی به جرایمی که مجازات قانونی آنها قصاص نفس یا اعدام یا رجم یا صلب یا حبس دائم باشد از پنج نفر( رئیس و چهار مستشار یا دادرس علیالبدل دادگاه تجدیدنظر استان) و برای رسیدگی به جرائمی که مجازات قانونی آنها قصاص عضو و جرائم مطبوعاتی و سیاسی باشد از سه نفر (رئیس و دو مستشار یا دادرس علیالبدل دادگاه تجدیدنظر استان) تشکیل میشود. تشکیلات، ترتیب رسیدگی، کیفیت محاکمه و صدور رأی این دادگاه تا تصویب قانون آییندادرسی مناسب مطابق مقررات این قانون و قانون آییندادرسی دادگاههای عمومی و انقلاب در امور کیفری مصوب 1378/6/28 کمیسیون قضایی و حقوقی مجلس شورایاسلامی خواهد بود. دادگاه کیفری استان در رسیدگی به جرائم مطبوعاتی و سیاسی و حضور هیأت منصفه تشکیل خواهد شد. تبصره 2- (طبق مادۀ 570 قانون آیین دادرسی کیفری مصوب 1392 نسخ شده است) در مرکز هر استان حسب نیاز، شعبه یا شعبی از دادگاه تجدیدنظر بهعنوان «دادگاه کیفری استان» برای رسیدگی به جرائم مربوط اختصاص مییابد. تعدادشعبه یا شعبی که برای این امر اختصاص مییابد به تشخیص رئیس قوه قضائیه خواهد بود. دادستان شهرستان مرکز استان یا معاون او یا یکی از دادیاران به تعیین دادستان، وظایف دادستان را در دادگاه کیفری استان انجام میدهد. قبل از استماع اظهارات شاکی و متهم، اظهارات دادستان یا نماینده وی و شهود و اهل خبرهای که دادستان معرفی کرده بیان میشود. تبصره 3- (طبق مادۀ 570 قانون آیین دادرسی کیفری مصوب 1392 نسخ شده است) برای تسهیل یا تسریع در امر دادرسی، رئیس قوه قضائیه میتواند موقتاً امر به تشکیل دادگاه کیفری استان در شهرستان محل وقوع جرم بدهد. در این صورت دادستان همان محل یا معاون او یا یکی از دادیاران آن حوزه، وظایف دادستان را در دادگاه مذکور به عهده خواهند داشت. دادگاه کیفری استان با حضور رئیس و تمامی مستشاران رسمیت مییابد. تبصره 4- (طبق مادۀ 570 قانون آیین دادرسی کیفری مصوب 1392 نسخ شده است) دادگاه کیفری استان پس از ختم رسیدگی با استعانت از خداوند سبحان و وجدان مشاوره نموده و با توجه به محتویات پرونده مبادرت به صدور رأی مینماید و نظر اکثریت اعضای دادگاه مناط اعتبار است. این رأی ظرف مهلت مقرر قابل تجدیدنظرخواهی در دیوان عالی کشور میباشد. ترتیب رسیدگی همان است که در قانون آیین دادرسی دادگاههای عمومی و انقلاب مصوب 1378/6/28 کمیسیون قضائی و حقوقی مجلس شورای اسلامی مقرر شده است. تبصره 5- (طبق مادۀ 570 قانون آیین دادرسی کیفری مصوب 1392 نسخ شده است) اشخاص ذیل میتوانند از رأی دادگاه کیفری استان تقاضای تجدیدنظرنمایند: الف- محکوم علیه یا نماینده قانونی وی. ب- دادستان. ج- مدعی خصوصی یا نماینده قانونی وی از حیث ضرر و زیان. تبصره 6- (طبق مادۀ 570 قانون آیین دادرسی کیفری مصوب 1392 نسخ شده است) اجرای احکام کیفری «دادگاه کیفری استان» توسط دادسرای شهرستان مرکز استان وفق مقررات مربوط در قانون آیین دادرسی دادگاههای عمومی و انقلاب درامور کیفری مصوب 1378/6/28 کمیسیون قضائی و حقوقی مجلس شورای اسلامی خواهد بود. تبصره 7- در شهرستان مرکز استان، رئیس کل دادگستری استان رئیس شعبه اول دادگاه تجدیدنظر استان میباشد و رئیس شعبه اول دادگاههای عمومی مرکز استان رئیس کل دادگاههای آن شهرستان خواهد بود و در غیر مرکز استان رئیس هر حوزه قضائی، رئیس شعبه اول دادگاه عمومی آن حوزه قضائی است.
Building	‌قانون تشکیل دادگاه‌های عمومی و انقلاب	21	ماده 21- مرجع تجدیدنظر آراء قابل تجدیدنظر دادگاههای عمومی حقوقی و جزائی و انقلاب، دادگاه تجدیدنظر استانی است که آن دادگاهها در حوزه قضائی آن استان قرار دارند. آراء دادگاههای کیفری استان و آن دسته از آراء دادگاههای تجدیدنظر استان که قابل فرجام باشد ظرف مهلت مقرر برای تجدیدنظرخواهی، قابل فرجام در دیوان عالی کشور است.
Building	‌قانون تشکیل دادگاه‌های عمومی و انقلاب	22	ماده 22- (طبق مادۀ 570 قانون آیین دادرسی کیفری مصوب 1392 در رابطه با امور کیفری نسخ شده است) رسیدگی دادگاه تجدیدنظر استان به درخواست تجدیدنظر از احکام قابل تجدیدنظر دادگاههای عمومی جزائی و انقلاب وفق مقررات قانونی آیین دادرسی دادگاههای عمومی و انقلاب در امور کیفری مصوب 1378/6/28 کمیسیون قضائی و حقوقی مجلس شورای اسلامی با حضور دادستان یا یکی از دادیاران یا معاونان وی بهعمل میآید و در مورد آراء حقوقی وفق قانون آیین دادرسی مربوط خواهد بود. تبصره 1- اگر در دادگاه تجدیدنظر متهم بیگناه شناخته شود حکم بدوی فسخ و متهم تبرئه میگردد، هر چند که درخواست تجدیدنظر نکرده باشد و در این صورت اگر متهم در زندان باشد فوراً آزاد میشود. تبصره 2- هرگاه دادگاه تجدیدنظر پس از رسیدگی محکوم علیه را مستحق تخفیف مجازات بداند ضمن تأیید حکم بدوی مستدلاً میتواند مجازات او را تخفیف دهد، هرچند که محکوم علیه تقاضای تجدیدنظر نکرده باشد. تبصره 3- در امور کیفری موضوع مجازات های تعزیری یا بازدارنده مرجع تجدیدنظر نمیتواند مجازات مقرر در حکم بدوی را تشدید کند، مگر اینکه دادستان یا شاکی خصوصی درخواست تجدیدنظر کرده باشد. تبصره 4- اگر حکم تجدیدنظر خواسته از نظر محاسبه محکومُبه یا خسارات یا تعیین مشخصات طرفهای دعوا یا تعیین نوع و میزان مجازات و تطبیق عمل با قانون متضمن اشتباهی باشد که به اساس حکم لطمهای وارد نسازد، مرجع تجدیدنظر با اصلاح حکم آن را تأیید مینماید و تذکر لازم را به دادگاه بدوی خواهد داد.
Building	‌قانون تشکیل دادگاه‌های عمومی و انقلاب	25	ماده 25- جهات درخواست تجدیدنظر به قرار زیر است: 1- ادعای عدم اعتبار مدارک استنادی دادگاه یا دروغ بودن شهادت شهود یا فقدان شرایط قانونی شهادت، در شهود. 2- ادعای مخالف بودن رأی با قانون. 3- ادعای عدم صلاحیت دادگاه یا عدم صلاحیت قاضی صادرکننده رأی. 4- ادعای عدم توجه قاضی به دلایل یا مدافعات. تبصره- اگر درخواست تجدیدنظر به استناد یکی از جهات مذکور در این ماده به عمل آمده باشد مرجع تجدیدنظر در صورت وجود جهتی دیگر میتواند به آن جهت هم رسیدگی نماید.
