law_code	law_name	article_number	text
kanun_vokala_1333	لایحه قانونی استقلال کانون وکلای دادگستری	11	ماده 11- وکلایی که تقاضای ترفیع می‌نمایند باید علاوه بر شرایط مقرر قانونی گواهی حسن انجام وظیفه وکالتی به ترتیبی که ذیلاً درج می‌گردد ‌اخذ نمایند. ‌در نقاطی که در محل اقامت وکیل دادگاه بخش یا شهرستان تشکیل گردیده گواهی مزبور باید به تصدیق رئیس دادگاه‌های مزبور و دادستان شهرستان یا‌ قائم‌مقام آنها برسد و در صورتی که اقامتگاه وکیل در مرکز استان باشد گواهی مزبور باید علاوه بر تصدیقات مذکور به گواهی رئیس کل دادگاه‌های استان ‌و دادستان استان برسد. ‌تبصره- مقامات قضایی فوق در صورت احتیاج پس از استعلام از دوائر تابعه مبادرت به صدور گواهی می‌نمایند.
kanun_vokala_1333	لایحه قانونی استقلال کانون وکلای دادگستری	12	ماده 12- در صورتی که وکیل دادگستری یا زوجه او با دادرس یا دادستان یا دادیار یا بازپرس قرابت نسبی یا سببی تا درجه سوم از طبقه دوم داشته ‌باشد مستقیماً یا با واسطه از قبول وکالت در آن دادگاه یا نزد آن دادستان یا دادیار یا بازپرس ممنوع است.
kanun_vokala_1333	لایحه قانونی استقلال کانون وکلای دادگستری	13	ماده 13- دادسرای انتظامی وکلا مرجع رسیدگی به تخلفات وکلا و کارگشایان دادگستری و تعقیب آنان بوده و از دادستان و عده لازم دادیار که از ‌طرف هیأت مدیره کانون برای مدت دو سال به رأی مخفی انتخاب می‌شوند تشکیل می‌گردد. دادسرای انتظامی وکلا پس از رسیدگی به تخلفات و شکایات در صورتی که عقیده بر تخلف داشته باشد کیفرخواست صادر می‌کند و در غیر این صورت قرار منع تعقیب خواهد داد قرار منع تعقیب از طرف شاکی و رئیس کانون ظرف مدت ده روز پس از ابلاغ با رعایت مسافت طبق قانون آیین دادرسی مدنی قابل شکایت در دادگاه‌های انتظامی وکلا خواهد ‌بود. در صورتی که دادگاه انتظامی وکلا قرار منع تعقیب را صحیح ندانست به موضوع رسیدگی کرده و حکم مقتضی صادر می‌نماید.
kanun_vokala_1333	لایحه قانونی استقلال کانون وکلای دادگستری	14	ماده 14- رسیدگی به تخلفات وکلا و کارگشایان دادگستری به عهده دادگاه انتظامی وکلا است دادگاه مزبور از 3 نفر وکیل درجه 1 که به انتخاب هیأت مدیره کانون برای مدت دو سال تعیین می‌گردد تشکیل می‌شود و برای مدت مزبور هیأت مدیره دو نفر عضو علی‌البدل از بین وکلا پایه 1 ‌انتخاب می‌نماید که در مورد غیبت یا معذوریت اعضاء اصلی در دادگاه انتظامی شرکت نمایند. مجازات‌های درجه 1 و 2 و 3 نسبت به وکیل مورد تعقیب قطعی است ولی شاکی خصوصی که تعقیب به موجب شکایت او به عمل آمده از کلیه آراء صادره و همچنین دادسرای انتظامی وکلا و رئیس کانون از ‌حکم برائت و از مجازات‌های درجه 4 به بالا می‌تواند ظرف مدت ده روز پس از ابلاغ با رعایت مسافت طبق قانون آیین دادرسی مدنی تقاضای تجدید‌نظر نماید. مرجع تجدید نظر دادگاه عالی انتظامی قضات بوده و رأی دادگاه مزبور قطعی است.
kanun_vokala_1333	لایحه قانونی استقلال کانون وکلای دادگستری	15	ماده 15- در صورتی که رئیس دادگاه یا دادستان شهرستان و یا رئیس دادگاه استان یا دادستان تخلفی از وکیل مشاهده نمایند که قابل تعقیب باشد ‌باید مراتب را کتباً به دادسرای انتظامی وکلا اطلاع دهند در صورتی که دادسرای مزبور موضوع را قابل تعقیب تشخیص دهد پرونده را با صدور‌ کیفرخواست به دادگاه انتظامی وکلا ارجاع می‌کند و در غیر این صورت نظر خود را با ذکر دلیل به دادستان استان اطلاع می‌دهد و اگر دادستان مزبور به نظر دادسرای انتظامی وکلا تسلیم نشد رأساً از دادگاه انتظامی وکلا رسیدگی به موضوع را تقاضا می‌نماید.
kanun_vokala_1333	لایحه قانونی استقلال کانون وکلای دادگستری	16	ماده 16- هرگاه وزیر دادگستری به جهتی از جهات وکیلی را قابل تعقیب دانست می‌تواند از دادگاه انتظامی وکلا با ذکر دلایل امر تقاضای رسیدگی نماید و نیز در صورتی که به حکم دادگاه مزبور تسلیم نباشد تقاضای تجدید نظر کند.
kanun_vokala_1333	لایحه قانونی استقلال کانون وکلای دادگستری	17	ماده 17- از تاریخ اجرای این قانون هیچ وکیلی را نمی‌توان از شغل وکالت معلق یا ممنوع نمود مگر به موجب حکم قطعی دادگاه انتظامی.
kanun_vokala_1333	لایحه قانونی استقلال کانون وکلای دادگستری	18	ماده 18- در صورتی که وزیر دادگستری یا رئیس هیأت مدیره کانون وکلا به جهتی از جهات اشتغال وکیل مورد تعقیب را به کار وکالت مقتضی ‌نداند می‌تواند از دادگاه انتظامی وکلا تعلیق موقت او را بخواهد و دادگاه موظف است در جلسه خارج از نوبت به این درخواست رسیدگی نموده و در ‌صورتی که رأی بر تعلیق صادر شود این رأی قابل اجراء خواهد بود و همچنین در صورت درخواست 6 نفر از اعضای هیأت مدیره کانون مکلف است از‌ دادگاه تقاضای تعلیق وکیل مورد تعقیب را بنماید. از رأی مزبور وکیل معلق می‌تواند تقاضای تجدید نظر نماید و نیز از رأی عدم تعلیق وزیر دادگستری یا‌ رئیس کانون وکلا حق تقاضای تجدید نظر دارند دادگاه عالی انتظامی قضات به کلیه این درخواست ها خارج از نوبت رسیدگی نموده و رأی دادگاه مزبور ‌قطعی است.
kanun_vokala_1333	لایحه قانونی استقلال کانون وکلای دادگستری	19	ماده 19- میزان حق‌الوکاله در صورتی که قبلاً بین طرفین توافق نشده باشد طبق تعرفه‌ای است که با پیشنهاد کانون و تصویب وزیر دادگستری تعیین‌خواهد شد و در قبال اشخاص ثالث این تعرفه معتبر خواهد بود مگر در صورتی که قرارداد حق‌الوکاله کمتر از میزان تعرفه وکالتی باشد. آیین‌نامه تعرفه حق‌الوکاله، حق‌المشاوره و هزینه سفر وکلای دادگستری و وکلای موضوع ماده 187 قانون برنامه سوم توسعه جمهوری اسلامی ‌ایران را اینجا بخوانید
kanun_vokala_1333	لایحه قانونی استقلال کانون وکلای دادگستری	20	ماده 20- هر کس نسبت به وکیل دادگستری در حین انجام وظیفه وکالتی یا به سبب آن توهین نماید به حبس تأدیبی از پانزده روز الی سه ماه‌ محکوم خواهد گردید.
kanun_vokala_1333	لایحه قانونی استقلال کانون وکلای دادگستری	21	ماده 21- در مواردی که وزیر دادگستری در امور مربوط به وظایف یکی از افراد هیأت مدیره کانون و یا دادرسان و دادستان دادگاه انتظامی وکلا‌ تخلفی مشاهده نماید رسیدگی به امر را به دادستان دیوان عالی کشور ارجاع می‌نماید. دادستان کل به وسیله‌ای که مقتضی بداند تحقیقات نموده در‌ صورتی که تخلف را محرز دانست پرونده را به منظور رسیدگی به دادگاه عالی انتظامی قضات احاله خواهد نمود.
kanun_vokala_1333	لایحه قانونی استقلال کانون وکلای دادگستری	22	ماده 22- کانون وکلا با رعایت مقررات این قانون آیین‌نامه‌های مربوط به امور کانون از قبیل انتخابات و طرز رسیدگی به تخلفات و نوع تخلفات و ‌مجازات آنها و ترفیع و کارآموزی و پروانه وکالت را در مدت دو ماه از تاریخ تصویب این قانون تنظیم می‌نماید و پس از تصویب وزیر دادگستری به موقع‌اجراء گذاشته می‌شود.
kanun_vokala_1333	لایحه قانونی استقلال کانون وکلای دادگستری	23	ماده 23- برای تصفیه وکلای فعلی دادگستری دادسرای انتظامی وکلا تهران موظف است از تاریخ تصویب این قانون در مدت شش ماه سوابق کلیه ‌وکلا دادگستری مرکز و در مدت یک سال به سوابق وکلا دادگستری خارج از مرکز رسیدگی کرده و کسانی را که تشخیص دهد صلاحیت تصدی شغل وکالت را ندارند پرونده آنان را به دادگاه انتظامی وکلا برای رسیدگی بفرستد و دادگاه مزبور باید از تاریخ وصول هر پرونده به دادگاه حداکثر در مدت دو‌ ماه رسیدگی کرده در صورتی که تشخیص دهد که وکیل صلاحیت ادامه اشتغال به وکالت را ندارد از او سلب صلاحیت نماید. از حکم دادگاه انتظامی ‌وکلا وزیر دادگستری و دادستان انتظامی وکلا و وکیل محکوم می‌توانند تجدید نظر بخواهند. مرجع تجدید نظر دادگاه عالی انتظامی قضات است که ‌رأی آن قطعی خواهد بود.
kanun_vokala_1333	لایحه قانونی استقلال کانون وکلای دادگستری	24	ماده 24- لایحه قانونی استقلال کانون وکلا مصوب اسفند 1331 و آن قسمت از قانون وکالت مصوب بهمن ماه 1315 و بند 8 از ماده اول قانون ‌بودجه سال 1326 مجلس شورای ملی و سایر قوانین و مقررات راجع به وکالت که با مواد این قانون مغایرت داشته باشد نسخ می‌شود.
kanun_vokala_1333	لایحه قانونی استقلال کانون وکلای دادگستری	25	ماده 25- وزارت دادگستری می‌تواند با تصویب شورای عالی قضایی وکلا پایه یک دادگستری را برای خدمات قضایی انتخاب و تعیین نماید و در ‌این صورت سنین وکالت درجه یک در حکم سابقه قضایی منظور و بر طبق آن رتبه قضایی شخصی که انتخاب می‌شود معین خواهد شد.
kanun_vokala_1333	لایحه قانونی استقلال کانون وکلای دادگستری	26	ماده 26- وزارت دادگستری مأمور اجراء این قانون است. چون بموجب تبصره قانون الغاءِ کلیه لوایح مصوب آقای دکتر مصدق ناشیه از اختیارات دولت مکلف است لوایحی که ادامه اجرای آنها را ضروری‌ می داند ظرف مدت پانزده روز به‌ هر یک از مجلسین تقدیم نماید و لوایح نامبرده که با رعایت ماده چهار آیین‌نامه مشترک ظرف مدت سه ماه به‌تصویب‌ کمیسیون‌های مشترک برسد تا تصویب نهائی مجلسین قابل اجرا خواهد بود بنابراین لایحه قانونی مربوط به استقلال کانون وکلای دادگستری که در‌تاریخ پنجم اسفند ماه یکهزار و سیصد و سی و سه به‌تصویب کمیسیون‌های مشترک مجلسین رسیده موقتاً قابل اجرا می‌باشد.
