law_code	law_name	chapter	article_number	text
shora_hale_ekhtelaf	قانون شوراهای حل اختلاف	فصل دوم- حدود صلاحیت دادگاه صلح و شوراها	11	ماده 11- دعاوی زیر حتی با توافق طرفین قابل طرح در شورا نیست: 1- اختلاف در اصل نکاح، اصل طلاق، بطلان نکاح، فسخ و انفساخ نکاح، بذل مدت و انقضای آن، رجوع، نسب، ولایت قهری و قیمومت 2- اختلاف در اصل وقفیت و وصیت و تولیت 3- دعاوی راجع به حجر و ورشکستگی 4- دعاوی راجع به وجوه و اموال عمومی و دولتی و انفال 5- اموری که به‌موجب قوانین دیگر در صلاحیت مراجع اختصاصی یا مراجع قانونی غیر دادگستری می‌باشد.
shora_hale_ekhtelaf	قانون شوراهای حل اختلاف	فصل دوم- حدود صلاحیت دادگاه صلح و شوراها	12	ماده 12- صلاحیت‌های دادگاه صلح به شرح زیر است: 1- دعاوی مالی تا نصاب یک میلیارد (1,000,000,000) ریال تبصره- رئیس قوه قضائیه می‌تواند نصاب مذکور در این بند را هر سه سال یک بار با رعایت تناسب تغییر شاخص سالانه که از سوی بانک مرکزی جمهوری اسلامی ایران اعلام می‌شود، تعدیل کند. 2- دعاوی حقوقی تصرف عدوانی، مزاحمت و ممانعت از حق 3- دعاوی راجع به جهیزیه، مهریه و نفقه تا نصاب مقرر در بند (1) این ماده درصورتی‌که مشمول ماده (29) قانون حمایت خانواده مصوب 1391/12/1 نباشد 4- دعاوی و درخواست‌های مربوط به تخلیه عین مستأجره و تعدیل اجاره‌بها به‌جز دعاوی مربوط به سرقفلی و حق کسب یا پیشه یا تجارت 5- اعسار از پرداخت محکوم‌به درصورتی‌که دادگاه صلح نسبت به اصل دعوی رسیدگی کرده باشد. 6- حصر ورثه، تحریر ترکه، مهر و موم و رفع آن 7- تأمین دلیل 8- تقاضای سازش موضوع ماده (186) قانون آیین دادرسی دادگاه‌های عمومی و انقلاب (در امور مدنی) مصوب 1379/1/21 9- جنبه عمومی و خصوصی کلیه جرائم غیر عمدی ناشی از کار یا تصادفات رانندگی 10- جرائم عمدی تعزیری مستوجب مجازات درجه هفت و هشت 11- دعاوی اصلاح شناسنامه، استرداد شناسنامه، اصلاح مشخصات مدرک تحصیلی (به‌استثنای مواردی که در صلاحیت دیوان عدالت اداری است)، الزام به اخذ پایان کار، اثبات رشد، الزام به صدور شناسنامه، تصحیح و تغییر نام تبصره 1- به کلیه جرائم مذکور در این ماده مستقیماً و بدون نیاز به کیفرخواست در دادگاه صلح رسیدگی می‌شود. تبصره 2- دادگاه صلح با حضور رئیس یا دادرس علی‌البدل رسمیت می‌یابد. دادگاه صلح با رضایت طرفین، پرونده را برای حصول سازش به عضو یا اعضای شورا که در دادگاه مستقر می‌باشند یا شعبه شورا یا میانجی‌گری ارجاع می‌دهد. چنانچه حداکثر ظرف دو ماه موضوع منتهی به سازش شود، مراتب صورت‌جلسه و جهت اتخاذ تصمیم به قاضی دادگاه صلح اعلام می‌شود تا طبق مقررات اقدام کند. در صورت عدم حصول سازش، قاضی دادگاه صلح مطابق قانون، به موضوع رسیدگی کرده و مبادرت به صدور رأی می‌نماید. تبصره 3- دادگاه صلح می‌تواند در ساعات غیر اداری یا در روزهای تعطیل نیز به دعاوی رسیدگی نماید و استقرار آن در محل شورا بلامانع است. تبصره 4- در صورت حدوث اختلاف بین دادگاه‌های صلح و همچنین سایر مراجع قضائی و غیر قضائی به ترتیب زیر اقدام می‌شود: الف- در مورد دادگاه‌های صلح واقع در حوزه‌های قضائی شهرستان‌های یک استان و نیز اختلاف بین دادگاه صلح با دادسراها یا دادگاه‌های حقوقی یا کیفری یا بخش حوزه قضائی یک استان، حل اختلاف با دادگاه تجدیدنظر آن استان است. ب- در مورد دادگاه‌های صلح واقع در حوزه‌های قضائی دو استان و نیز اختلاف بین دادگاه صلح و دادسراها یا دادگاه‌های حقوقی یا کیفری یا بخش حوزه قضائی دو استان، حل اختلاف با شعبه اول دادگاه تجدیدنظر استانی است که مرجع قضائی آن استان آخرین قرار عدم صلاحیت را صادر نموده است. پ- در مواردی که دادگاه صلح به صلاحیت مراجع غیر قضائی، از خود نفی صلاحیت کند، پرونده برای تعیین صلاحیت به دادگاه تجدیدنظر استان ارسال می‌شود، تشخیص آن مرجع لازم‌الاتباع است. تبصره 5- آرای دادگاه صلح، قطعی است مگر در موارد زیر که قابل تجدیدنظرخواهی در دادگاه تجدیدنظر استان است: الف- دعاوی موضوع بند (1) این ماده درصورتی‌که خواسته بیشتر از نصف نصاب مذکور در آن بند باشد. ب- موارد موضوع بند (9) این ماده نسبت به دیه یا ارش، درصورتی‌که میزان یا جمع آن‌ها بیش از یک دهم دیه کامل یا معادل آن باشد. پ- موارد مذکور در بندهای (2)، (3) و (4) این ماده. ت- موارد موضوع بند (5) این ماده مشروط به اینکه اصل دعوا قابل اعتراض باشد. ث- جنبه عمومی جرائم غیر عمدی موضوع بند (9) درصورتی‌که مجازات قانونی آن درجه شش یا بیشتر باشد. ج- جرائم عمدی تعزیری که مجازات قانونی آن‌ها حبس درجه هفت باشد.
shora_hale_ekhtelaf	قانون شوراهای حل اختلاف	فصل دوم- حدود صلاحیت دادگاه صلح و شوراها	13	ماده 13- شوراها در موارد زیر حسب مورد با درخواست خواهان یا مدعی خصوصی یا شاکی برای صلح و سازش اقدام می‌نمایند: 1- کلیه امور مدنی و حقوقی 2- جنبه خصوصی جرائم غیرقابل گذشت 3- کلیه جرائم قابل گذشت تبصره- درصورتی‌که رسیدگی شورا با درخواست یکی از طرفین صورت پذیرد و طرف دیگر تا پایان جلسه اول عدم تمایل خود را برای رسیدگی در شورا اعلام نماید، شورا درخواست را بایگانی و طرفین را به مرجع صالح راهنمایی می‌نماید.
shora_hale_ekhtelaf	قانون شوراهای حل اختلاف	فصل دوم- حدود صلاحیت دادگاه صلح و شوراها	14	ماده 14- از تاریخ لازم‌الاجرا شدن این قانون به دعاوی و جرائم مندرج در این قانون در دادگاه صلح رسیدگی می‌شود و شورا صرفاً در امر صلح و سازش مطابق احکام این قانون اقدام می‌کند.
shora_hale_ekhtelaf	قانون شوراهای حل اختلاف	فصل دوم- حدود صلاحیت دادگاه صلح و شوراها	15	ماده 15- در کلیه جرائم قابل گذشت به استثنای مواردی که متهم، متواری یا مجهول‌المکان است، اختلافات و دعاوی خانوادگی و سایر دعاوی مدنی و حقوقی که به‌طور مستقیم در مرجع قضائی طرح می‌شود، مقام رسیدگی‌کننده و اجراکننده و همچنین مقام ارجاع قبل از ارجاع پرونده به شعبه و ثبت آن، پس از اتخاذ تصمیم در خصوص امور فوری، می‌توانند حسب مورد با توجه به کیفیت موضوع و امکان حل و فصل آن از طریق صلح و سازش و با لحاظ ترتیباتی جهت حفظ ادله جرم، جلوگیری از فرار متهم و رعایت حقوق شاکی و نظم عمومی و در صورت ضرورت انجام تحقیقات لازم، پرونده را با ذکر دلیل به شورا ارجاع نمایند. تبصره- مقام رسیدگی‌کننده و اجراکننده و همچنین مقام ارجاع قبل از ارجاع پرونده به شعبه و ثبت آن، مکلفند قبل از ارجاع پرونده به شورا از عدم مخالفت طرفین پرونده با ارجاع پرونده به شورا اطمینان حاصل کنند و شورا قبل از شروع به رسیدگی پرونده‌های موضوع این ماده، طرف یا طرفین پرونده را از حق مخالفت با ارجاع پرونده به شورا مطلع سازد.
shora_hale_ekhtelaf	قانون شوراهای حل اختلاف	فصل سوم- ترتیب رسیدگی و اقدامات سازشی	16	ماده 16- در موارد مقرر در ماده (13) این قانون، شروع رسیدگی در شورا با درخواست کتبی یا شفاهی است. درخواست شفاهی در صورت‌مجلس قید می‌شود و به امضای خواهان یا متقاضی می‌رسد. تبصره- درخواست رسیدگی باید متضمن موارد زیر باشد: 1- نام و نام خانوادگی، نام پدر، نام شخص حقوقی، شناسه ملی و اقامتگاه طرفین دعوى. 2- موضوع خواسته و همچنین تقویم آن در دعاوی مالی. 3- موضوع درخواست یا شکایت. 4- دلایل و مستندات خواسته، درخواست و یا شکایت.
shora_hale_ekhtelaf	قانون شوراهای حل اختلاف	فصل سوم- ترتیب رسیدگی و اقدامات سازشی	17	ماده 17- در مواردی که در این قانون حکمی تعیین نشده است، آیین دادرسی و ترتیبات رسیدگی، صدور رأی و اجرای احکام دادگاه صلح حسب مورد تابع قوانین و مقررات حاکم بر دادگاه‌های حقوقی و کیفری است. تبصره- ترتیب اقدامات سازشی در شورا مطابق آیین‌نامه‌ای تعیین می‌شود که ظرف سه ماه پس از لازم‌الاجرا شدن این قانون توسط معاونت حقوقی قوه قضائیه با همکاری وزارت دادگستری و مرکز تهیه می‌شود و به تصویب رئیس قوه قضائیه می‌رسد.
shora_hale_ekhtelaf	قانون شوراهای حل اختلاف	فصل سوم- ترتیب رسیدگی و اقدامات سازشی	18	ماده 18- طرفین دعوا می‌توانند شخصاً در شورا حضور یافته یا از وکیل دادگستری استفاده نمایند. در موارد صلح و سازش استفاده از وکیل مدنی نیز در شورا مجاز است.
shora_hale_ekhtelaf	قانون شوراهای حل اختلاف	فصل سوم- ترتیب رسیدگی و اقدامات سازشی	19	ماده 19- هزینه دادرسی در دادگاه‌های صلح حسب مورد مطابق هزینه دادرسی در محاکم دادگستری است و هزینه دادرسی شورا در موارد موضوع ماده (13) این قانون، در دعاوی کیفری و دعاوی حقوقی غیرمالی معادل هزینه دادرسی در محاکم دادگستری و در دعاوی مالی هزینه دادرسی معادل پنجاه درصد (50٪) هزینه دادرسی در محاکم دادگستری است. تبصره- درصورتی‌که پرونده از سوی مرجع قضائی جهت صلح یا سازش به شورا ارجاع شود، چنانچه هزینه دادرسی پرداخت شده باشد، هزینه دادرسی مجدد دریافت نمی‌شود.
shora_hale_ekhtelaf	قانون شوراهای حل اختلاف	فصل سوم- ترتیب رسیدگی و اقدامات سازشی	20	ماده 20- در اجرای مواد (13) و (15) این قانون، شورا پس از دعوت خوانده یا مشتکی‌عنه نسبت به تشکیل جلسه، اقدام و در صورت حصول سازش میان طرفین، مبادرت به صدور گزارش اصلاحی می‌کند و در موراد موضوع (13) این قانون، پرونده در شورا بایگانی و در موارد موضوع ماده (15) این قانون، نتیجه به همراه تصویری از گزارش اصلاحی به مرجع قضائی ارسال می‌شود تا مرجع مزبور نسبت به مختومه کردن پرونده با دستور اداری اقدام کند. تبصره 1- چنانچه توافق و سازش طرفین متضمن حق، تکلیف یا تعهدی باشد، موارد در گزارش اصلاحی به‌صورت صریح و مشخص با قید حقوق و تعهدات طرفین و نحوه و زمان اجرای تعهد ذکر می‌شود. تبصره 2- در مواردی که طرفین، سازش خود را منوط به نظر کارشناس مرضی‌الطرفین، داور یا میانجی می‌کنند، شورا ضمن ارجاع، نظریه اشخاص مذکور را اخذ و در صورت عدم مغایرت با قوانین و مقررات و التزام طرفین به آن، مفاد آن را در گزارش اصلاحی منعکس می‌کند. نظرات اشخاص مذکور بدون انعکاس در گزارش اصلاحی قابلیت اجرا ندارد. تبصره 3- در کلیه دعاوی مالی ارجاعی از مراجع قضائی که هزینه دادرسی در مرجع مذکور پرداخت ‌شده است، در صورت حصول سازش بین طرفین، هزینه دادرسی به نصف کاهش می‌یابد و مازاد به خواهان بازگردانده می‌شود و مابقی به‌عنوان درآمدهای موضوع ماده (38) این قانون محسوب می‌شود. دولت مکلف است سازوکار اجرائی این تبصره را در قوانین بودجه سنواتی پیش‌بینی کند. تبصره 4- رسیدگی به دعاوی راجع به اموال غیرمنقول که فاقد سند رسمی هستند، صرفاً در صلاحیت مرجع صالح قضائی است.
shora_hale_ekhtelaf	قانون شوراهای حل اختلاف	فصل سوم- ترتیب رسیدگی و اقدامات سازشی	21	ماده 21- در اجرای مواد (13) و (15) این قانون، درصورتی‌که شورا با برگزاری حداقل دو جلسه ظرف سه ماه موفق به ایجاد صلح و سازش بین طرفین نشود، پرونده در شورا بایگانی و در صورت درخواست خواهان یا مدعی خصوصی به مرجع قضائی صالح ارسال می‌گردد. چنانچه پرونده از مراجع قضائی ارجاع شده باشد، گزارش اقدامات و نتیجه به آن مرجع ارسال می‌شود.
shora_hale_ekhtelaf	قانون شوراهای حل اختلاف	فصل سوم- ترتیب رسیدگی و اقدامات سازشی	22	ماده 22- در صورت استرداد درخواست یا دعوا از سوی خواهان یا مدعی خصوصی، شورا اقدام به بایگانی پرونده می‌نماید. چنانچه پرونده از مراجع قضائی ارجاع شده باشد، مراتب به آن مرجع اعلام می‌شود.
shora_hale_ekhtelaf	قانون شوراهای حل اختلاف	فصل سوم- ترتیب رسیدگی و اقدامات سازشی	23	ماده 23- در اجرای مواد (13) و (15) این قانون رئیس شورا شخصاً یا از طریق یکی از اعضا، علاوه بر رسیدگی به دلایل طرفین، می‌تواند مطابق ضوابط قانونی تحقیق محلی و معاینه محل را انجام دهد.
shora_hale_ekhtelaf	قانون شوراهای حل اختلاف	فصل سوم- ترتیب رسیدگی و اقدامات سازشی	24	ماده 24- هرگاه در تنظیم یا نوشتن گزارش اصلاحی و دیگر تصمیمات شورا سهو قلم رخ بدهد مانند از قلم افتادن یا اضافه شدن کلمه‌ای و یا در محاسبه، اشتباه صورت گرفته باشد، تصحیح گزارش یا تصمیم مذکور رأساً یا با درخواست ذی‌نفع، توسط دادگاه صلح انجام می‌شود. گزارش یا تصمیم تصحیح‌شده به طرفین ابلاغ می‌شود. تسلیم رونوشت گزارش یا تصمیم اصلی بدون الصاق گزارش یا تصمیم تصحیح‌شده ممنوع است.
shora_hale_ekhtelaf	قانون شوراهای حل اختلاف	فصل سوم- ترتیب رسیدگی و اقدامات سازشی	25	ماده 25- اعتراض طرفین پرونده به تصمیم شورا و نیز اعتراض ثالث نسبت به گزارش اصلاحی و تصمیم شورا قابل طرح در دادگاه صلح همان حوزه قضائی است و چنانچه تصمیم یا گزارش اصلاحی توسط مرجع رسیدگی به اعتراض نقض شود، مرجع مذکور موظف است رأساً به پرونده رسیدگی و رأی صادر کند. تبصره- گزارش اصلاحی قطعی است. درصورتی‌که یکی از طرفین به دلیل عدم تطابق گزارش اصلاحی با توافق صورت گرفته، به گزارش اصلاحی اعتراض داشته باشد، با دستور دادگاه صلح اجرای گزارش اصلاحی متوقف و در همان دادگاه به اعتراض رسیدگی می‌شود.
shora_hale_ekhtelaf	قانون شوراهای حل اختلاف	فصل سوم- ترتیب رسیدگی و اقدامات سازشی	26	ماده 26- گزارش اصلاحی موضوع ماده (20) این قانون پس از تأیید قاضی دادگاه صلح مطابق قوانین و مقررات جاری کشور اجرا می‌گردد.
shora_hale_ekhtelaf	قانون شوراهای حل اختلاف	فصل سوم- ترتیب رسیدگی و اقدامات سازشی	27	ماده 27- چنانچه متعهد پیش از صدور دستور اجرا نسبت به اجرای گزارش اصلاحی یا اخذ رضایت اقدام کند، از پرداخت نیم عشر اجرائی معاف است و اگر ظرف یک ماه از تاریخ ابلاغ اخطاریه اقدام کند، از پرداخت نصف نیم عشر اجرائی معاف است.
shora_hale_ekhtelaf	قانون شوراهای حل اختلاف	فصل چهارم- ترتیب رسیدگی به تخلفات اعضای شورا	28	ماده 28- چنانچه اعضا، کارکنان و نیروهای اداری شورا که رابطه استخدامی ندارند، مرتکب تخلف شوند، به شکایت شاکی، گزارش رئیس شورا در حوزه قضائی مربوط، واحد بازرسی و یا واحد حفاظت و اطلاعات، موضوع در هیئت بدوی رسیدگی به تخلفات مطرح می‌شود. تبصره- به تخلفات کارکنان و نیروهای اداری شورا که رابطه استخدامی دارند، مطابق قانون رسیدگی به تخلفات اداری مصوب 1372/9/7 رسیدگی می‌شود.
shora_hale_ekhtelaf	قانون شوراهای حل اختلاف	فصل چهارم- ترتیب رسیدگی به تخلفات اعضای شورا	29	ماده 29- هیئت بدوی رسیدگی به تخلفات هر استان با حضور سه عضو شامل رئیس شوراهای حل اختلاف استان، یکی از قضات و یکی از اعضای شوراهای حل اختلاف آن استان به پیشنهاد رئیس‌کل دادگستری استان تشکیل می‌شود. تبصره 1- اعضای قاضی هیئت با پیشنهاد رئیس مرکز و حکم رئیس قوه قضائیه و سایر اعضای هیئت با حکم رئیس مرکز برای مدت سه سال منصوب می‌شوند و انتصاب مجدد آنان بلامانع است. تبصره 2- در صورت ضرورت، با تشخیص رئیس مرکز، هیئت بدوی رسیدگی به تخلفات در هر استان قابل افزایش به دو یا چند هیئت است.
