law_code	law_name	chapter	article_number	text
bazar_oraghbahadar	قانون بازار اوراق بهادار جمهوری اسلامی	فصل دوم - ارکان بازار اوراق بهادار	11	ماده 11- در صورت برکناری، فوت و یا استعفای هر یک از اعضای هیأت مدیره، جانشین وی برای مدت باقی‌مانده، ظرف پانزده روز حسب مورد به ترتیب مقرر در ماده (6) منصوب خواهد شد. شرایط برکناری در اساسنامه سازمان قید خواهد شد.
bazar_oraghbahadar	قانون بازار اوراق بهادار جمهوری اسلامی	فصل دوم - ارکان بازار اوراق بهادار	12	ماده 12- اعضای هیأت مدیره قبل از شروع به کار در سازمان موظفند در جلسه شورا سوگند یاد کنند که وظایف قانونی خود را به نحو احسن انجام دهند و در انجام وظایف نهایت دقت و بیطرفی را بکار برند و کلیه تصمیماتی را که می‌گیرند مقرون به صلاح کشور بوده و رعایت حفظ اسرار سازمان و هیأت مدیره را بنمایند. متن سوگندنامه در اساسنامه سازمان مندرج خواهد شد.
bazar_oraghbahadar	قانون بازار اوراق بهادار جمهوری اسلامی	فصل دوم - ارکان بازار اوراق بهادار	13	ماده 13- حقوق و مزایای رئیس و اعضای هیأت مدیره سازمان از محل بودجه سازمان پرداخت می‌شود. تبصره - حق حضور اعضای غیر دولتی شورا در جلسات شورا، به پیشنهاد رئیس شورا و با تصویب شورا تعیین و از محل بودجه سازمان پرداخت می‌شود.
bazar_oraghbahadar	قانون بازار اوراق بهادار جمهوری اسلامی	فصل دوم - ارکان بازار اوراق بهادار	14	ماده 14- در بدو انتصاب و خاتمه عضویت، اعضای هیأت مدیره باید فهرست دارایی‌های خود، همسر و افراد تحت تکفل خود را به شورا گزارش نمایند.
bazar_oraghbahadar	قانون بازار اوراق بهادار جمهوری اسلامی	فصل دوم - ارکان بازار اوراق بهادار	15	ماده 15- حسابرس - بازرس سازمان از بین مؤسسات حسابرسی عضو جامعه حسابداران رسمی برای یک سال توسط شورا انتخاب می‌شود، انتخاب حسابرس - بازرس حد اکثر برای دو دوره امکان‌پذیر خواهد بود.
bazar_oraghbahadar	قانون بازار اوراق بهادار جمهوری اسلامی	فصل دوم - ارکان بازار اوراق بهادار	16	ماده 16- انجام هرگونه معاملات اوراق بهادار ثبت‌شده یا در شرف ثبت نزد سازمان یا هرگونه فعالیت و مشارکت مستقیم یا غیر مستقیم در انجام معاملات مذکور توسط اعضای شورا، سازمان، مدیران و شرکای مؤسسه حسابرسی سازمان و نیز اشخاص تحت تکفل آن‌ها ممنوع است.
bazar_oraghbahadar	قانون بازار اوراق بهادار جمهوری اسلامی	فصل دوم - ارکان بازار اوراق بهادار	17	ماده 17- اعضای شورا و سازمان موظفند فعالیت‌های اقتصادی و مالی خود و همچنین مشاغل تمام وقت یا پاره وقت خود را که طی دو سال اخیر به آن اشتغال داشته‌اند یا دارند، به رئیس قوه‌قضاییه گزارش دهند.
bazar_oraghbahadar	قانون بازار اوراق بهادار جمهوری اسلامی	فصل دوم - ارکان بازار اوراق بهادار	18	ماده 18- اعضای شورا، سازمان، مدیران و شرکای مؤسسه حسابرسی سازمان مکلفند از افشای مستقیم یا غیر مستقیم اطلاعات محرمانه‌ای که در اجرای وظایف خود از آن‌ها مطلع می‌شوند، حتی پس از خاتمه دوران تصدی خود، خودداری کنند. متخلف به مجازات‌های مقرر در ماده (46) این قانون محکوم می‌شود.
bazar_oraghbahadar	قانون بازار اوراق بهادار جمهوری اسلامی	فصل دوم - ارکان بازار اوراق بهادار	19	ماده 19- سازمان می‌تواند در اجرای وظایف قانونی خود با مجوز کارگروه تعامل پذیری دولت الکترونیکی، اطلاعات مورد نیاز در چارچوب این قانون را از کلیه بانک‌ها، مؤسسات اعتباری، شرکت‌های دولتی، دستگاه‌های دولتی و عمومی، از جمله دستگاه‌هایی که شمول حکم نسبت به آن‌ها مستلزم ذکر یا تصریح نام آن‌هاست و نیز اشخاص حقیقی یا حقوقی غیر دولتی مطالبه نماید. کلیه دستگاه‌ها و اشخاص مذکور مکلفند اطلاعات مورد نیاز سازمان را در موعد تعیین شده ارائه نمایند.
bazar_oraghbahadar	قانون بازار اوراق بهادار جمهوری اسلامی	فصل سوم - بازار اولیه	20	ماده 20- عرضه عمومی اوراق بهادار در بازار اولیه منوط به ثبت آن نزد سازمان با رعایت مقررات این قانون می‌باشد و عرضه عمومی اوراق بهادار به هر طریق بدون رعایت مفاد این قانون ممنوع است.
bazar_oraghbahadar	قانون بازار اوراق بهادار جمهوری اسلامی	فصل سوم - بازار اولیه	21	ماده 21- ثبت اوراق بهادار نزد سازمان به منظور حصول اطمینان از رعایت مقررات قانونی و مصوبات سازمان و شفافیت اطلاعاتی بوده و به منزله تأیید مزایا، تضمین سودآوری و یا توصیه و سفارشی در مورد شرکت‌ها یا طرح‌های مرتبط با اوراق بهادار توسط سازمان نمی‌باشد. این موضوع باید در اعلامیه پذیره‌نویسی قید گردد.
bazar_oraghbahadar	قانون بازار اوراق بهادار جمهوری اسلامی	فصل سوم - بازار اولیه	22	ماده 22- ناشر موظف است تقاضای ثبت اوراق بهادار را همراه با بیانیه ثبت و اعلامیه پذیره‌نویسی جهت اخذ مجوز عرضه عمومی به سازمان تسلیم نماید. تبصره - فرم تقاضای ثبت اوراق بهادار، محتویات بیانیه ثبت و اعلامیه پذیره‌نویسی که باید به سازمان تسلیم شود و نیز چگونگی انتشار اعلامیه پذیره‌نویسی و نحوه هماهنگی بین مرجع ثبت شرکت‌ها و سازمان به موجب دستورالعملی است که توسط سازمان تنظیم و به تأیید شورا می‌رسد.
bazar_oraghbahadar	قانون بازار اوراق بهادار جمهوری اسلامی	فصل سوم - بازار اولیه	23	ماده 23- سازمان پس از بررسی تقاضای ثبت اوراق بهادار و ضمایم آن و اطمینان از انطباق آن‌ها با مقررات، نسبت به تأیید اعلامیه پذیره‌نویسی اقدام می‌کند. تبصره 1 - عرضه عمومی اوراق بهادار باید ظرف مدتی انجام پذیرد که سازمان تعیین می‌کند. مدت مذکور از سی روز تجاوز نخواهد کرد. سازمان می‌تواند مدت پذیره‌نویسی را با تقاضای ناشر و احراز ادله موجه حد اکثر به مدت سی روز دیگر تمدید کند. تبصره 2 - ناشر موظف است حد اکثر ظرف مدت پانزده روز پس از اتمام مهلت عرضه عمومی، سازمان را از نتایج توزیع و فروش اوراق بهادار از طریقی که سازمان معین خواهد نمود، مطلع نماید. نحوه برخورد ناشر در خصوص عدم فروش کامل، در اعلامیه پذیره‌نویسی مشخص می‌شود. تبصره 3 - استفاده از وجوه تأدیه شده، پس از تأیید تکمیل فرآیند عرضه عمومی توسط سازمان مجاز است. تبصره 4 - در صورت عدم تکمیل فرآیند عرضه عمومی وجوه گردآوری شده باید حد اکثر ظرف مدت پانزده روز به سرمایه‌گذاران عودت داده شود.
bazar_oraghbahadar	قانون بازار اوراق بهادار جمهوری اسلامی	فصل سوم - بازار اولیه	24	ماده 24- اگر سازمان فرم تقاضای تکمیل شده و ضمائم ارسالی را برای ثبت و اخذ مجوز انتشار اوراق بهادار ناقص تشخیص دهد، طی مدت سی روز مراتب را به اطلاع ناشر رسانده و درخواست اصلاحیه می‌نماید. سازمان در صورت کامل بودن مدارک، موظف است حد اکثر ظرف سی روز از تاریخ ثبت درخواست در سازمان، مراتب موافقت یا عدم موافقت خود را با ثبت اوراق بهادار به ناشر اعلام کند.
bazar_oraghbahadar	قانون بازار اوراق بهادار جمهوری اسلامی	فصل سوم - بازار اولیه	25	ماده 25- از تاریخ لازم‌الاجراء شدن این قانون، برای ثبت شرکت‌های سهامی عام یا افزایش سرمایه آن‌ها، اجازه انتشار اعلامیه پذیره‌نویسی توسط مرجع ثبت شرکت‌ها، پس از موافقت سازمان صادر می‌شود.
bazar_oraghbahadar	قانون بازار اوراق بهادار جمهوری اسلامی	فصل سوم - بازار اولیه	26	ماده 26- از تاریخ لازم‌الاجراء شدن این قانون، وظایف و اختیارات بانک مرکزی جمهوری اسلامی ایران موضوع ماده (4) قانون نحوه انتشار اوراق مشارکت مصوب 1376/6/30 به سازمان واگذار می‌شود. تبصره - اوراق مشارکتی که به موجب این قانون معاف از ثبت نزد سازمان باشد، از شمول این ماده مستثنی است.
bazar_oraghbahadar	قانون بازار اوراق بهادار جمهوری اسلامی	فصل سوم - بازار اولیه	27	ماده 27- اوراق بهادار زیر از ثبت نزد سازمان معاف است: 1 - اوراق مشارکت دولت، بانک مرکزی و شهرداری‌ها. 2 - اوراق مشارکت منتشره توسط بانک‌ها و مؤسسات مالی و اعتباری تحت نظارت بانک مرکزی. 3 - اوراق بهادار عرضه شده در عرضه‌های خصوصی. 4 - سهام هر شرکت سهامی عامی که کل حقوق صاحبان سهام آن کمتر از رقم تعیین شده توسط سازمان باشد. 5 - سایر اوراق بهاداری که به تشخیص شورا نیاز به ثبت نداشته باشند از قبیل اوراق منتشره توسط سازمان‌ها و مراجع قانونی دیگر. تبصره - ناشر اوراق بهاداری که از ثبت معاف است، موظف است مشخصات و خصوصیات اوراق و نحوه و شرایط توزیع و فروش آنرا طبق شرایطی که سازمان تعیین می‌کند، به سازمان گزارش کند.
bazar_oraghbahadar	قانون بازار اوراق بهادار جمهوری اسلامی	فصل سوم - بازار اولیه	28	ماده 28- تأسیس بورس‌ها، بازارهای خارج از بورس و نهادهای مالی موضوع این قانون منوط به ثبت نزد سازمان است و فعالیت آن‌ها تحت نظارت سازمان انجام می‌شود.
bazar_oraghbahadar	قانون بازار اوراق بهادار جمهوری اسلامی	فصل سوم - بازار اولیه	29	ماده 29- صلاحیت حرفه‌ای اعضای هیأت مدیره و مدیران، حد اقل سرمایه، موضوع فعالیت در اساسنامه، نحوه گزارش‌دهی و نوع گزارش‌های ویژه حسابرسی نهادهای مالی موضوع این قانون، باید به تأیید سازمان برسد.
bazar_oraghbahadar	قانون بازار اوراق بهادار جمهوری اسلامی	فصل چهارم - بازار ثانویه	30	ماده 30- پذیرش اوراق بهادار در بورس طبق دستورالعملی است که به پیشنهاد هر بورس و به تصویب سازمان می‌رسد. بورس مجاز به پذیرش اوراق بهاداری نیست که نزد سازمان ثبت نشده است. تبصره - اوراق بهادار معاف از ثبت، از شمول این ماده مستثنی است.
bazar_oraghbahadar	قانون بازار اوراق بهادار جمهوری اسلامی	فصل چهارم - بازار ثانویه	31	ماده 31- بورس مکلف است فهرست، تعداد و قیمت اوراق بهادار معامله شده در روزهای معامله را طبق ضوابط مصوب سازمان تهیه و به اطلاع عموم برساند. این فهرست در حکم سند رسمی است و در سوابق بورس نگهداری خواهد شد.
bazar_oraghbahadar	قانون بازار اوراق بهادار جمهوری اسلامی	فصل چهارم - بازار ثانویه	32	ماده 32- سازمان مجاز است با تشخیص شرایط اضطراری، دستور تعطیل و یا توقف انجام معاملات هر یک از بورس‌ها را حد اکثر به مدت سه روز کاری صادر نماید. در صورت تداوم شرایط اضطراری، مدت مزبور با تصویب شورا قابل تمدید خواهد بود. تبصره - شرایط اضطرار بر اساس آن دستورالعمل اجرایی خواهد بود که به پیشنهاد سازمان به تأیید شورا می‌رسد.
bazar_oraghbahadar	قانون بازار اوراق بهادار جمهوری اسلامی	فصل چهارم - بازار ثانویه	33	ماده 33- شروع به فعالیت کارگزاری، کارگزاری / معامله‌گری و بازار گردانی به هر شکل و تحت هر عنوان، منوط به عضویت در کانون مربوط و رعایت مقررات این قانون و آیین‌نامه‌ها و دستورالعمل‌های اجرایی آن است. تبصره - تا زمانی‌که کانون، کارگزاران / معامله‌گران و بازار گردانان تشکیل نشده است، وظایف مربوط به آن کانون را سازمان انجام می‌دهد. هنگامی‌که تعداد اعضای کانون در سطح کشور به یازده نفر رسید، تشکیل کانون، کارگزاران / معامله‌گران و بازارگردانان الزامی است.
bazar_oraghbahadar	قانون بازار اوراق بهادار جمهوری اسلامی	فصل چهارم - بازار ثانویه	34	ماده 34- فعالیت کارگزاری و کارگزاری / معامله‌گری و بازار گردانی در هر بورس موکول به پذیرش در آن بورس طبق دستورالعملی است که به پیشنهاد بورس به تأیید سازمان می‌رسد.
