law_code	law_name	article_number	text
eslah_ayeen_dadrasi_keyfari	قانون اصلاح قانون آیین دادرسی کیفری	16	ماده 16- بند (الف) ماده (237) قانون به شرح زیر اصلاح می­شود: الف - جرائمی که مجازات قانونی آنها سلب حیات، حبس ابد یا قطع عضو و جنایات عمدی علیه تمامیت جسمانی که میزان دیه آنها ثلث دیه کامل یا بیش از آن است.
eslah_ayeen_dadrasi_keyfari	قانون اصلاح قانون آیین دادرسی کیفری	17	ماده 17- در ماده (286) قانون عبارت «ماده 203» جایگزین عبارت «ماده 302» میشود.
eslah_ayeen_dadrasi_keyfari	قانون اصلاح قانون آیین دادرسی کیفری	18	ماده 18- ماده(293) قانون به شرح زیر اصلاح میگردد: ماده (293)- هرگاه در موارد حقوق عامه و دعاوی راجع به دولت، امور خیریه و اوقاف عامه و امور محجورین و غائب مفقودالاثر بیسرپرست حکم قطعی صادر شود و دادستان کل کشور حکم مذکور را خلاف شرع بیّن و یا قانون تشخیص دهد بهطور مستدل مراتب را جهت اعمال ماده(477) به رئیس قوه قضائیه اعلام میکند.
eslah_ayeen_dadrasi_keyfari	قانون اصلاح قانون آیین دادرسی کیفری	19	ماده 19- ماده (296) قانون به شرح زیر اصلاح و تبصرههای آن ابقاء میشود: ماده (296)- دادگاه کیفری یک دارای رئیس و دو مستشار است که با حضور دو عضو نیز رسمیت مییابد. در صورت عدم حضور رئیس، ریاست دادگاه به عهده عضو مستشاری است که سابقه قضائی بیشتری دارد.
eslah_ayeen_dadrasi_keyfari	قانون اصلاح قانون آیین دادرسی کیفری	20	ماده 20- ماده (297) قانون بهشرح زیر اصلاح و تبصره آن ابقاء میشود: ماده (297)- دادگاه انقلاب در مرکز هر استان و به تشخیص رئیس قوهقضائیه در حوزه قضائی شهرستانها تشکیل میشود. این دادگاه برای رسیدگی به جرائم موجب مجازات مندرج در بندهای(الف)، (ب)، (پ) و(ت) ماده(302) این قانون دارای رئیس و دو مستشار است که با دو عضو نیز رسمیت دارد. دادگاه برای رسیدگی به سایر موضوعات با حضور رئیس یا دادرسعلیالبدل یا یک مستشار تشکیل میشود.
eslah_ayeen_dadrasi_keyfari	قانون اصلاح قانون آیین دادرسی کیفری	21	ماده 21- ماده (298) قانون بهشرح زیر اصلاح و تبصره آن ابقاء میشود: ماده (298)- دادگاه اطفال و نوجوانان با حضور یک قاضی و یک مشاور تشکیل میشود. نظر مشاور، مشورتی است.
eslah_ayeen_dadrasi_keyfari	قانون اصلاح قانون آیین دادرسی کیفری	22	ماده 22- بندهای (پ) و (ت) ماده (302) قانون به شرح زیر اصلاح میشود: پ - جرائم موجب مجازات قطع عضو یا جنایات عمدی علیه تمامیت جسمانی با میزان نصف دیه کامل یا بیش از آن ت - جرائم موجب مجازات تعزیری درجه سه و بالاتر
eslah_ayeen_dadrasi_keyfari	قانون اصلاح قانون آیین دادرسی کیفری	23	ماده 23- ماده (306) قانون به شرح زیر اصلاح و یک تبصره به آن الحاق می شود: ماده (306)- به جرائم منافی عفت بهطور مستقیم، در دادگاه صالح رسیدگی میشود. تبصره - منظور از جرائم منافی عفت در این قانون، جرائم جنسی حدی، همچنین جرائم رابطه نامشروع تعزیری مانند تقبیل و مضاجعه است.
eslah_ayeen_dadrasi_keyfari	قانون اصلاح قانون آیین دادرسی کیفری	24	ماده 24- در ماده (307) قانون، عبارت «مدیران کل اطلاعات استانها» قبل از عبارت «حسب مورد» اضافه میشود.
eslah_ayeen_dadrasi_keyfari	قانون اصلاح قانون آیین دادرسی کیفری	25	ماده 25- ماده (315) قانون و تبصره های آن به شرح زیر اصلاح میشود: ماده (315)- جرائم مشمول صلاحیت دادگاه کیفری یک و همچنین انقلاب در مواردی که با تعدد قاضی رسیدگی میشود اگر توسط افراد بالغ زیر هجده سال تمام شمسی ارتکاب یابد در دادگاه کیفری یک ویژه رسیدگی به جرائم نوجوانان رسیدگی و متهم از کلیه امتیازاتی که در دادگاه اطفال و نوجوانان اعمال میشود، بهرهمند میگردد. تبصره1- در هر شهرستان به تعداد مورد نیاز، شعبه یا شعبی از دادگاه کیفری یک بهعنوان «دادگاه کیفری یک ویژه رسیدگی به جرائم نوجوانان» برای رسیدگی به جرائم موضوع این ماده اختصاص مییابد. تخصصی بودن این شعب، مانع از ارجاع سایر پرونده ها به آنها نیست. تبصره2- حضور مشاوران با رعایت شرایط مقرر در این قانون، برای رسیدگی به جرائم نوجوانان در دادگاه کیفری یک ویژه رسیدگی به جرائم آنان الزامی است.
eslah_ayeen_dadrasi_keyfari	قانون اصلاح قانون آیین دادرسی کیفری	26	ماده 26- تبصره زیر به ماده(342) قانون الحاق میگردد: تبصره - در دعاوی مربوط به مطالبه خسارت موضوع ماده(260) این قانون و ماده(30) قانون نظارت بر رفتار قضات مصوب17/7/1390 و مواردی که دیه از بیتالمال مطالبه میشود، دادگاه موظف است از دستگاه پرداختکننده دیه یا خسارت به منظور دفاع از حقوق بیتالمال برای جلسه رسیدگی دعوت نماید. دستگاه مذکور حق تجدیدنظرخواهی از رأی را دارد.
eslah_ayeen_dadrasi_keyfari	قانون اصلاح قانون آیین دادرسی کیفری	27	ماده 27- ماده (404) قانون و تبصره آن به شرح زیر اصلاح می شود: ماده(404)- اعضای دادگاه پس از اعلام ختم رسیدگی با استعانت از خداوند متعال، تکیه بر شرف و وجدان و با توجه به محتویات پرونده، مشاوره مینمایند و در همان جلسه و در صورت عدم امکان، در اولین فرصت و حداکثر ظرف مدت یک هفته مبادرت به صدور رأی میکنند. در صورتیکه بین اعضای دادگاه اتفاقنظر حاصل نشود رأی اکثریت معتبر است. انشای رأی بهعهده رئیس دادگاه است، مگر آنکه وی جزء اکثریت نباشد که در این صورت، عضوی که جزء اکثریت است و سابقه قضائی بیشتر دارد، رأی را انشاء میکند. در صورت صدور رأی در همان جلسه، بلافاصله جلسه علنی دادگاه با حضور متهم یا وکیل او و دادستان یا نماینده او و شاکی تشکیل و رأی توسط منشی دادگاه با صدای رسا قرائت و مفاد آن توسط رئیس دادگاه به متهم تفهیم میشود. هرگاه رأی بر برائت یا تعلیق اجرای مجازات باشد، متهم به دستور دادگاه، فوری آزاد میشود. تبصره - پس از ختم رسیدگی، چنانچه نظر به صدور رأی در همان جلسه باشد، اعضای دادگاه تا صدور رأی و اعلام آن در جلسه علنی نباید متفرق شوند. این حکم در مورد اعضای هیأت منصفه نیز جاری است.
eslah_ayeen_dadrasi_keyfari	قانون اصلاح قانون آیین دادرسی کیفری	28	ماده 28- ماده (425) قانون به شرح زیر اصلاح می شود: ماده (425)- در مواردی که دادگاه با تعدد قاضی تشکیل میشود، هرگاه نسبت به یکی از اعضاء ایراد رد شود و آن عضو از رسیدگی امتناع کند، دادگاه با حضور عضو دیگر تکمیل میشود و مبادرت به رسیدگی میکند. چنانچه ایراد رد مورد پذیرش قرار نگیرد، همان دادگاه بدون حضور عضوِ مورد ایراد در وقت اداری به اعتراض رسیدگی و قرار رد یا قبول ایراد را صادر میکند. هرگاه تعداد باقیمانده اعضای شعبه در اکثریت نباشند و امکان انتخاب اعضای علیالبدل نیز برای رسیدگی به ایراد وجود نداشته باشد، رسیدگی به ایراد در شعبه دیوانعالی کشور بهعمل میآید. هرگاه شعبه دیوان درخواست رد را وارد بداند، پرونده جهت رسیدگی به دادگاه همعرض ارجاع میشود.
eslah_ayeen_dadrasi_keyfari	قانون اصلاح قانون آیین دادرسی کیفری	29	ماده 29- ماده(426) قانون، به شرح زیر اصلاح میگردد: ماده (426)- دادگاه تجدیدنظر استان مرجع صالح برای رسیدگی به درخواست تجدیدنظر از کلیه آرای غیرقطعی کیفری است، جز در مواردی که در صلاحیت دیوانعالی کشور باشد. دادگاه تجدیدنظر استان در مرکز هر استان تشکیل میشود. این دادگاه دارای رئیس و دو مستشار است، دادگاه تجدیدنظر و شعب دیوانعالی کشور با دو عضو نیز رسمیت دارند.
eslah_ayeen_dadrasi_keyfari	قانون اصلاح قانون آیین دادرسی کیفری	30	ماده 30- ماده (428) قانون به شرح زیر اصلاح و یک تبصره به آن الحاق میشود: ماده (428)- آرای صادره درباره جرائمی که مجازات قانونی آنها سلب حیات، قطع عضو، حبس ابد و یا تعزیر درجه سه و بالاتر است و جنایات عمدی علیه تمامیت جسمانی که میزان دیه آنها نصف دیه کامل یا بیش از آن است و آرای صادره درباره جرائم سیاسی و مطبوعاتی، قابل فرجامخواهی در دیوان عالی کشور است. تبصره - اج-رای این ماده مانع از انجام سایر وظایف نظارتی دیوانعالی کشور به شرح مقرر در اصل یکصد و شصت و یکم (161) قانون اساسی نمیباشد.
eslah_ayeen_dadrasi_keyfari	قانون اصلاح قانون آیین دادرسی کیفری	31	ماده 31- بند (ث) ماده (450) قانون به شرح زیر اصلاح میشود: ث - در غیر از موارد مذکور در بندهای فوق، هرگاه جرم از جرائم مستوجب مجازاتهای حدود، قصاص و جرائم غیرعمدی مستوجب بیش از نصف دیه و یا جرائم تعزیری درجه چهار و پنج باشد بهطور مطلق و در جرائم تعزیری درجه شش و هفت در صورت محکومیت به حبس و در سایر جرائم در صورت اقتضاء، دادگاه تجدیدنظر با صدور دستور تعیین وقت رسیدگی، طرفین و اشخاصی را که حضورشان ضروری است احضار میکند. طرفین میتوانند شخصاً حاضر شوند یا وکیل معرفی کنند. در هرحال عدم حضور یا عدم معرفی وکیل مانع از رسیدگی نیست.
eslah_ayeen_dadrasi_keyfari	قانون اصلاح قانون آیین دادرسی کیفری	32	ماده 32- ماده (463) قانون به شرح زیر اصلاح میشود: ماده (463)- دیوانعالی کشور به تعداد لازم، عضو معاون دارد که میتوانند وظایف مستشار یا رئیس را برعهده گیرند.
eslah_ayeen_dadrasi_keyfari	قانون اصلاح قانون آیین دادرسی کیفری	33	ماده 33- به انتهای بند (پ) ماده (470) قانون عبارت زیر اضافه میگردد: «در صورتیکه هیأت عمومی پرونده را به علت نقص تحقیقات قابل رسیدگی نداند با ذکر موارد نقص، پرونده را به شعبه دیوانعالی کشور اعاده مینماید. شعبه دیوان مطابق قسمت (2) بند (ب) ماده (469) اقدام میکند.»
eslah_ayeen_dadrasi_keyfari	قانون اصلاح قانون آیین دادرسی کیفری	34	ماده 34- در تبصره ماده (478) قانون بعد از عبارت «مجازاتهای بدنی» عبارت «یا قلع و قمع بنا» اضافه میگردد.
eslah_ayeen_dadrasi_keyfari	قانون اصلاح قانون آیین دادرسی کیفری	35	ماده 35- در ماده (484) قانون کلمه «دادسرا» جایگزین عبارت «دادسرای عمومی » میشود.
eslah_ayeen_dadrasi_keyfari	قانون اصلاح قانون آیین دادرسی کیفری	36	ماده 36- تبصره ماده (552) قانون به شرح زیر اصلاح میشود: تبصره - در صورت عدم پذیرش پیشنهاد از سوی دادگاه، قاضی اجرای احکام کیفری میتواند هر دو ماه یکبار مجدداً اجرای این ماده را به دادگاه پیشنهاد نماید.
eslah_ayeen_dadrasi_keyfari	قانون اصلاح قانون آیین دادرسی کیفری	37	ماده 37- عبارت «مگر آنکه محکومٌبه از مستثنیات دین بوده و یا به میزانی نباشد که موجب خروج محکومٌله از اعسار گردد.» از انتهای ماده (559) قانون حذف و به انتهای تبصره آن ماده اضافه میگردد.
eslah_ayeen_dadrasi_keyfari	قانون اصلاح قانون آیین دادرسی کیفری	38	ماده 38- این قانون از تاریخ 1/4/1394 لازمالاجراء است. قانون فوق مشتمل بر سی و هشت ماده در جلسه مورخ 24/3/1394 کمیسیون قضائی و حقوقی مجلس شورای اسلامی طبق اصل هشتاد و پنجم (85) قانون اساسی تصویب گردید و در تاریخ 27/3/1394 به تأیید شورای نگهبان رسید. یادآوری میگردد مدت اجرای آزمایشی این قانون به موجب تبصره (3) ماده (167) آییننامه داخلی مجلس شورای اسلامی تابع مدت اجرای آزمایشی قانون آییندادرسی کیفری مصوب 4/12/1392 کمیسیون قضائی و حقوقی مجلس شورای اسلامی است.
